402	24.6
403	24.6
404	24.6
405	24.6
406	24.6
407	24.6
408	24.6
409	24.6
410	24.6
411	24.6
412	24.6
413	24.6
414	72.8
415	94
416	116
417	147
418	137
419	130
420	131
421	131
422	116
423	116
424	116
425	116
426	113
427	113
428	104
429	104
430	104
431	98
432	107
433	206
434	212
435	229
436	244
437	244
438	235
439	228
440	228
441	228
442	228
443	225
444	225
445	225
446	211
447	190
448	202
449	202
450	202
451	202
452	195
453	191
454	182
455	182
456	182
457	177
458	169
459	166
460	163
461	160
462	157
463	155
464	157
465	151
466	151
467	141
468	141
469	141
470	138
471	138
472	135
473	132
474	135
475	135
476	135
477	135
478	135
479	141
480	135
481	135
482	129
483	126
484	126
485	120
486	120
487	117
488	117
489	113
490	113
491	110
492	107
493	107
494	103
495	103
496	103
497	100
498	97
499	97
500	97
501	97
502	97
503	97
504	97
505	97
506	97
507	97
508	97
509	97
510	97
511	97
512	103
513	100
514	97
515	103
516	107
517	107
518	110
519	138
520	151
521	169
522	202
523	346
524	368
525	354
526	348
527	354
528	544
529	564
530	490
531	472
532	430
533	408
534	394
535	381
536	370
537	360
538	350
539	332
540	328
541	316
542	304
543	295
544	286
545	274
546	274
547	274
548	264
549	264
550	248
551	244
552	234
553	230
554	224
555	224
556	220
557	216
558	205
559	205
560	203
561	203
562	203
563	188
564	182
565	182
566	182
567	176
568	176
569	176
570	176
571	173
572	163
573	163
574	163
575	163
576	163
577	163
578	163
579	163
580	163
581	163
582	163
583	149
584	142
585	142
586	138
587	136
588	136
589	136
590	130
591	130
592	130
593	130
594	130
595	130
596	124
597	124
598	124
599	124
600	124
601	124
602	124
603	124
604	124
605	124
606	124
607	124
608	108
609	108
610	108
611	108
612	108
613	105
614	104
615	102
616	102
617	102
618	102
619	102
620	102
621	102
622	102
623	102
624	87
625	87
626	87
627	87
628	87
629	87
630	87
631	87
632	82
633	82
634	82
635	79
636	82
637	82
638	84
639	84
640	84
641	74
642	84
643	84
644	84
645	80
646	80
647	80
648	84
649	77
650	77
651	77
652	77
653	77
654	73
655	73
656	73
657	65
658	65
659	65
660	65
661	65
662	84
663	87
664	87
665	87
666	87
667	87
668	87
669	87
670	87
671	87
672	87
673	87
674	84
675	84
676	84
677	84
678	84
679	84
680	85.5
681	85.5
682	85.5
683	80
684	80
685	80
686	80
687	80
688	80
689	80
690	80
691	80
692	80
693	80
694	76
695	76
696	76
697	72
698	72
699	72
700	70
701	70
702	70
703	70
704	70
705	66
706	66
707	66
708	66
709	66
710	66
711	66
712	66
713	66
714	66
715	66
716	66
717	66
718	66
719	66
720	66
721	66
722	66
723	66
724	66
725	66
726	66
727	66
728	62
729	62
730	62
731	62
732	62
733	62
734	62
735	62
736	62
737	62
738	62
739	62
740	58
741	58
742	58
743	58
744	58
745	58
746	58
747	58
748	58
749	58
750	58
751	58
752	56
753	56
754	56
755	56
756	56
757	56
758	52
759	52
760	52
761	52
762	52
763	52
764	52
765	52
766	52
767	52
768	52
769	52
770	52
771	52
772	52
773	52
774	52
775	52
776	50
777	50
778	50
779	50
780	50
781	50
782	50
783	50
784	50
785	50
786	50
787	50
788	43.5
789	43.5
790	43.5
791	43.5
792	43.5
793	43.5
794	43.5
795	43.5
796	43.5
797	43.5
798	43.5
799	43.5
800	41
801	41
802	41
803	41
804	41
805	41
806	41
807	41
808	41
809	41
810	41
811	41
812	41
813	41
814	41
815	41
816	41
817	41
818	41
819	41
820	41
821	41
822	41
823	41
824	35
825	35
826	35
827	35
828	35
829	35
830	35
831	35
832	35
833	35
834	35
835	35
836	35
837	35
838	35
839	35
840	35
841	35
842	35
843	35
844	35
845	35
846	35
847	35
848	33
849	33
850	33
851	33
852	33
853	33
854	33
855	33
856	33
857	33
858	33
859	33
860	33
861	33
862	33
863	33
864	33
865	33
866	33
867	33
868	33
869	33
870	33
871	33
872	31
873	31
874	31
875	31
876	31
877	31
878	31
879	31
880	31
881	31
882	31
883	31
884	31
885	31
886	31
887	31
888	31
889	31
890	31
891	31
892	31
893	31
894	31
895	31
896	26
897	26
898	26
899	26
900	26
901	26
902	26
903	26
904	26
905	26
906	26
907	26
908	26
909	26
910	26
911	26
912	26
913	26
914	26
915	26
916	26
917	26
918	26
919	26
920	24
921	24
922	24
923	24
924	24
925	24
926	24
927	24
928	24
929	24
930	24
931	24
932	23
933	23
934	23
935	23
936	23
937	23
938	23
939	23
940	23
941	23
942	23
943	23
944	23
945	23
946	23
947	23
948	23
949	23
950	23
951	23
952	23
953	23
954	23
955	23
956	22
957	22
958	22
959	22
960	22
961	22
962	22
963	22
964	22
965	22
966	22
967	22
968	22
969	22
970	22
971	22
972	22
973	22
974	22
975	22
976	22
977	22
978	22
979	22
980	22
981	22
982	22
983	22
984	22
985	22
986	22
987	22
988	22
989	22
990	22
991	22
992	19.1
993	19.1
994	19.1
995	19.1
996	19.1
997	19.1
998	19.1
999	19.1
1000	19.1
1001	19.1
1002	19.1
1003	19.1
1004	19.1
1005	19.1
1006	19.1
1007	19.1
1008	19.1
1009	19.1
1010	19.1
1011	19.1
1012	19.1
1013	19.1
1014	19.1
1015	19.1
1016	17.8
1017	17.8
1018	17.8
1019	17.8
1020	17.8
1021	17.8
1022	17.8
1023	17.8
1024	17.8
1025	17.8
1026	17.8
1027	17.8
1028	17.8
1029	17.8
1030	17.8
1031	17.8
1032	17.8
1033	17.8
1034	17.8
1035	17.8
1036	17.8
1037	17.8
1038	17.8
1039	17.8
1040	16.5
1041	16.5
1042	16.5
1043	16.5
1044	16.5
1045	16.5
1046	16.5
1047	16.5
1048	16.5
1049	16.5
1050	16.5
1051	16.5
1052	16.5
1053	16.5
1054	16.5
1055	16.5
1056	16.5
1057	16.5
1058	16.5
1059	16.5
1060	16.5
1061	16.5
1062	16.5
1063	16.5
1064	18
1065	18
1066	18
1067	18
1068	18
1069	18
1070	18
1071	18
1072	18
1073	18
1074	18
1075	18
1076	18
1077	18
1078	18
1079	18
1080	18
1081	18
1082	18
1083	18
1084	18
1085	18
1086	18
1087	18
1088	16.5
1089	16.5
1090	16.5
1091	16.5
1092	16.5
1093	16.5
1094	16.5
1095	16.5
1096	16.5
1097	16.5
1098	16.5
1099	16.5
1100	16.5
1101	16.5
1102	16.5
1103	16.5
1104	16.5
1105	16.5
1106	16.5
1107	16.5
1108	16.5
1109	16.5
1110	16.5
1111	16.5
1112	16
1113	16
1114	16
1115	16
1116	16
1117	16
1118	16
1119	16
1120	16
1121	16
1122	16
1123	16
1124	16
1125	16
1126	16
1127	16
1128	16
1129	16
1130	16
1131	16
1132	16
1133	16
1134	16
1135	16
1136	19.3
1137	19.3
1138	19.3
1139	19.3
1140	19.3
1141	19.3
1142	19.3
1143	19.3
1144	19.3
1145	19.3
1146	19.3
1147	19.3
1148	19.3
1149	19.3
1150	19.3
1151	19.3
1152	19.3
1153	19.3
1154	19.3
1155	19.3
1156	19.3
1157	19.3
1158	19.3
1159	19.3
1160	16.5
1161	16.5
1162	16.5
1163	16.5
1164	16.5
1165	16.5
1166	16.5
1167	16.5
1168	16.5
1169	16.5
1170	16.5
1171	16.5
1172	16.5
1173	16.5
1174	16.5
1175	16.5
1176	16.5
1177	16.5
1178	16.5
1179	16.5
1180	16.5
1181	16.5
1182	16.5
1183	16.5
1184	16.5
1185	16.5
1186	16.5
1187	16.5
1188	16.5
1189	16.5
1190	16.5
1191	16.5
1192	16.5
1193	16.5
1194	16.5
1195	16.5
1196	16.5
1197	16.5
1198	16.5
1199	16.5
1200	16.5
1201	16.5
1202	16.5
1203	16.5
1204	16.5
1205	16.5
1206	16.5
1207	16.5
1208	20
1209	20
1210	20
1211	20
1212	20
1213	20
1214	20
1215	20
1216	20
1217	20
1218	20
1219	20
1220	20
1221	20
1222	20
1223	20
1224	20
1225	20
1226	20
1227	20
1228	20
1229	20
1230	20
1231	20
1232	20.4
1233	20.4
1234	20.4
1235	20.4
1236	20.4
1237	20.4
1238	20.4
1239	20.4
1240	20.4
1241	20.4
1242	20.4
1243	20.4
1244	20.4
1245	20.4
1246	20.4
1247	20.4
1248	20.4
1249	20.4
1250	20.4
1251	20.4
1252	20.4
1253	20.4
1254	20.4
1255	20.4
1256	17.3
1257	17.3
1258	17.3
1259	17.3
1260	17.3
1261	17.3
1262	17.3
1263	17.3
1264	17.3
1265	17.3
1266	17.3
1267	17.3
1268	17.3
1269	17.3
1270	17.3
1271	17.3
1272	17.3
1273	17.3
1274	17.3
1275	17.3
1276	17.3
1277	17.3
1278	17.3
1279	17.3
1280	17.3
1281	17.3
1282	17.3
1283	17.3
1284	17.3
1285	17.3
1286	17.3
1287	17.3
1288	17.3
1289	17.3
1290	17.3
1291	17.3
1292	17.3
1293	17.3
1294	17.3
1295	16.7
1296	16.7
1297	16.7
1298	16.7
1299	16.7
1300	16.7
1301	16.7
1302	16.7
1303	16.7
1304	16.7
1305	16.7
1306	16.7
1307	16.7
1308	16.7
1309	16.7
1310	16.7
1311	16.7
1312	16.7
1313	16.7
1314	16.7
1315	16.7
1316	16.7
1317	16.7
1318	16.7
1319	16.7
1320	16.7
1321	16.7
1322	16.7
1323	16.7
1324	16.7
1325	16.7
1326	16.7
1327	16.7
1328	16.7
1329	16.7
1330	16.7
1331	16.7
1332	16.7
1333	16.7
1334	16.7
1335	16.7
1336	16.7
1337	16.7
1338	16.7
1339	16.7
1340	16.7
1341	16.7
1342	16.7
1343	16.7
1344	16.7
1345	16.7
1346	16.7
1347	16.7
1348	16.7
1349	16.7
1350	16.7
1351	16.7
1352	17
1353	17
1354	17
1355	17
1356	17
1357	17
1358	17
1359	17
1360	17
1361	17
1362	17
1363	17
1364	17
1365	17
1366	17
1367	17
1368	17
1369	17
1370	17
1371	17
1372	17
1373	17
1374	17
1375	17
1376	16.5
1377	16.5
1378	16.5
1379	16.5
1380	16.5
1381	16.5
1382	16.5
1383	16.5
1384	16.5
1385	16.5
1386	16.5
1387	16.5
1388	16.5
1389	16.5
1390	16.5
1391	16.5
1392	16.5
1393	16.5
1394	16.5
1395	16.5
1396	16.5
1397	16.5
1398	16.5
1399	16.5
1400	15.7
1401	15.7
1402	15.7
1403	15.7
1404	15.7
1405	15.7
1406	15.7
1407	15.7
1408	15.7
1409	15.7
1410	15.7
1411	15.7
1412	15.7
1413	15.7
1414	15.7
1415	15.7
1416	15.7
1417	15.7
1418	15.7
1419	15.7
1420	15.7
1421	15.7
1422	15.7
1423	15.7
1424	15.7
1425	15.7
1426	15.7
1427	15.7
1428	15.7
1429	15.7
1430	15.7
1431	15.7
1432	15.7
1433	15.7
1434	15.7
1435	15.7
1436	15.7
1437	15.7
1438	15.7
1439	15.7
1440	15.7
1441	15.7
1442	15.7
1443	15.7
1444	15.7
1445	15.7
1446	15.7
1447	15.7
1448	14.8
1449	14.8
1450	14.8
1451	14.8
1452	14.8
1453	14.8
1454	14.8
1455	14.8
1456	14.8
1457	14.8
1458	14.8
1459	14.8
1460	14.8
1461	14.8
1462	14.8
1463	14.8
1464	14.8
1465	14.8
1466	14.8
1467	14.8
1468	14.8
1469	14.8
1470	14.8
1471	14.8
1472	14.8
1473	14.8
1474	14.8
1475	14.8
1476	14.8
1477	14.8
1478	14.8
1479	14.8
1480	14.8
1481	14.8
1482	14.8
1483	14.8
1484	14.8
1485	14.8
1486	14.8
1487	14.8
-100       -100
